"qb","school","bin","epa","cpoe","passes"
"354","Brady Davidson","Northern Illinois","BR",-1.21680474281311,15.6406819820404,1
"355","Brady Davidson","Northern Illinois","DR",3.66348767280579,26.0291390120983,2
"356","Brady Davidson","Northern Illinois","SC",0.722460985183716,33.9271694421768,2
"357","Brady Davidson","Northern Illinois","SL",-0.567919254302979,-59.1572523117065,1
"358","Brady Hart","Texas A&M","BL",-0.149557828903198,12.5283718109131,1
"359","Brady Hart","Texas A&M","DR",0.0336002111434937,-25.9681731462479,1
"360","Brady Hart","Texas A&M","MC",1.04566538333893,32.443106174469,1
"361","Brady Hart","Texas A&M","ML",-0.66456937789917,-59.0562105178833,1
"362","Brady Hart","Texas A&M","MR",-0.0938313007354736,-61.9468688964844,1
"363","Brady Hart","Texas A&M","SL",0.447707653045654,24.604606628418,1
"364","Brady Hart","Texas A&M","SR",-1.19460117816925,-65.9104406833649,1
"365","Brady Jones","Oregon State","DR",-1.49349141120911,-43.5302406549454,1
"366","Brady Jones","Oregon State","SL",1.46324682235718,26.2566447257996,1
"367","Brady Palmer","Minnesota","BR",-3.68738293647766,14.2379581928253,1
"368","Brady Palmer","Minnesota","SC",0.320826530456543,22.2159028053284,1
"369","Brady Palmer","Minnesota","SL",0.951051354408264,-3.21921904881795,3
"370","Brady Palmer","Minnesota","SR",-1.47038674354553,-59.9078595638275,1
"371","Brandon Tennison","UT San Antonio","BL",-0.584829211235046,-89.5079612731934,1
"372","Brandon Tennison","UT San Antonio","DR",-1.13428747653961,-41.8304413557053,1
"373","Braxton Woodson","Navy","DC",2.40574049949646,51.4084160327911,1
"374","Braxton Woodson","Navy","DL",-1.50198197364807,-47.3228842020035,1
"375","Braxton Woodson","Navy","MC",-0.777190685272217,-66.4029657840729,1
"376","Braxton Woodson","Navy","ML",0.143138647079468,16.5156167000532,2
"377","Braxton Woodson","Navy","MR",-2.84754252433777,-60.0525776545207,3
"378","Braxton Woodson","Navy","SC",-0.29480567574501,-24.012491106987,2
"379","Braxton Woodson","Navy","SR",-1.15907740592957,-14.2626953125,5
"380","Brayden Roggow","Akron","BC",-2.09305918216705,-36.557275056839,2
"381","Brayden Roggow","Akron","BL",1.58572667837143,15.2037650346756,4
"382","Brayden Roggow","Akron","BR",-0.482466816902161,12.8483533859253,2
"383","Brayden Roggow","Akron","DC",0.729511797428131,1.4972448348999,2
"384","Brayden Roggow","Akron","DL",-3.05761075019836,-28.2536876698335,3
"385","Brayden Roggow","Akron","MC",8.52597236633301,33.6630940437317,4
"386","Brayden Roggow","Akron","ML",0.80944013595581,35.1934790611267,1
"387","Brayden Roggow","Akron","MR",-3.78140258789062,-43.5369852930307,4
"388","Brayden Roggow","Akron","SC",2.12552529573441,33.0262045065562,3
"389","Brayden Roggow","Akron","SL",3.60372710227966,14.0697767337163,6
"390","Brayden Roggow","Akron","SR",-1.05268466472626,-12.4760677417119,6
"391","Brett Holloway","Sam Houston State","BR",-0.589941263198853,8.99485349655151,1
"392","Brett Holloway","Sam Houston State","DR",3.65786051750183,60.9004378318787,1
"393","Brett Holloway","Sam Houston State","SL",-0.0630290508270264,24.5130896568298,1
"394","Brett Holloway","Sam Houston State","SR",-1.6034814119339,-67.1456933021545,1
"395","Brian Salazar","Sacramento State","BR",-0.605604588985443,20.5493927001953,1
"396","Briggs Cherry","Louisville","BL",0.548385560512543,13.1938099861145,1
"397","Briggs Cherry","Louisville","BR",0.470232009887695,12.0616257190704,1
"398","Broc Lowry","Western Michigan","BC",-1.90952837467194,15.9008800983429,2
"399","Broc Lowry","Western Michigan","BL",-0.83726167678833,16.9542595744133,4
"400","Broc Lowry","Western Michigan","BR",-1.93548095226288,24.1479114939769,6
"401","Broc Lowry","Western Michigan","DC",5.96529895067215,22.6961576938629,5
"402","Broc Lowry","Western Michigan","DL",2.51619911193848,58.6775690317154,1
"403","Broc Lowry","Western Michigan","DR",-3.49999690055847,-42.9318914810816,3
"404","Broc Lowry","Western Michigan","MC",0.862331390380859,-10.3196889162064,2
"405","Broc Lowry","Western Michigan","ML",2.62220191955566,41.2848830223083,2
"406","Broc Lowry","Western Michigan","MR",-2.79427349567413,-0.445647686719894,5
"407","Broc Lowry","Western Michigan","SC",4.68068689107895,14.3772034772805,7
"408","Broc Lowry","Western Michigan","SL",2.40927855670452,13.4161278605461,8
"409","Broc Lowry","Western Michigan","SR",-4.85681241750717,-2.97359526157379,15
"410","Brock Glenn","Western Kentucky","BL",-0.250166177749634,13.7002557516098,2
"411","Brock Glenn","Western Kentucky","BR",-3.81632277369499,-6.82282944520315,12
"412","Brock Glenn","Western Kentucky","DL",-1.18417212367058,-19.1519666463137,2
"413","Brock Glenn","Western Kentucky","MC",3.66089129447937,34.4852447509766,2
"414","Brock Glenn","Western Kentucky","ML",-1.11916291713715,-25.9285274893045,2
"415","Brock Glenn","Western Kentucky","MR",2.95024389028549,2.73882991501263,7
"416","Brock Glenn","Western Kentucky","SC",-5.38159561157227,-48.2109677791595,5
"417","Brock Glenn","Western Kentucky","SL",-2.52232621237636,-5.01722833141685,8
"418","Brock Glenn","Western Kentucky","SR",1.51719927787781,4.33737161484632,11
"419","Brock Thomas","Oregon","BL",1.77827572822571,13.4616672992706,1
"420","Brock Thomas","Oregon","MR",-0.49484658241272,-39.942055940628,1
"421","Brock Thomas","Oregon","SL",-0.321516752243042,-69.6865081787109,1
"422","Brock Thomas","Oregon","SR",-0.503743171691895,27.7387976646423,2
"423","Broderick Vehrs","Oklahoma State","BL",-0.982208251953125,11.9391262531281,2
"424","Broderick Vehrs","Oklahoma State","MC",1.21802663803101,51.9384235143661,1
"425","Broderick Vehrs","Oklahoma State","SC",0.891908645629883,31.7838847637177,1
"426","Broderick Vehrs","Oklahoma State","SR",0.911224365234375,25.3384739160538,2
"427","Bryce Baker","Virginia Tech","BL",-0.406244575977325,11.471551656723,3
"428","Bryce Baker","Virginia Tech","BR",3.13161331415176,14.6340787410736,3
"429","Bryce Baker","Virginia Tech","MR",2.30161559581757,-12.5171780586243,2
"430","Bryce Baker","Virginia Tech","SL",-2.03333473205566,-42.0483032862345,3
"431","Bryce Baker","Virginia Tech","SR",0.223657965660095,23.8638639450073,3
"432","Bryce Underwood","Michigan","BC",1.05928301811218,20.450747013092,1
"433","Bryce Underwood","Michigan","BL",-2.44541394710541,10.3940641880035,5
"434","Bryce Underwood","Michigan","BR",1.60917484760284,-4.15581961472829,6
"435","Bryce Underwood","Michigan","DC",0.254441767930984,-3.91089022159576,3
"436","Bryce Underwood","Michigan","DL",-1.05051335692406,-39.8223280906677,2
"437","Bryce Underwood","Michigan","DR",-3.11426235735416,-38.0092064539591,6
"438","Bryce Underwood","Michigan","MC",2.32458287477493,-13.8148814439774,4
"439","Bryce Underwood","Michigan","ML",8.05669677257538,5.61235414610969,9
"440","Bryce Underwood","Michigan","MR",3.04997539520264,-3.74864595276969,7
"441","Bryce Underwood","Michigan","SC",3.62087112665176,-4.94223932425181,6
"442","Bryce Underwood","Michigan","SL",4.50346541404724,32.8308373689651,4
"443","Bryce Underwood","Michigan","SR",6.5443235039711,3.10049321916368,9
"444","Bryson Luter","Army","BC",0.30087947845459,11.4565074443817,1
"445","Bryson Luter","Army","MR",-0.823726654052734,-66.262811422348,1
"446","Byrd Ficklin","Utah","BL",1.17067205905914,11.34093105793,2
"447","Byrd Ficklin","Utah","BR",-0.344062089920044,10.1209282875061,1
"448","Byrd Ficklin","Utah","DL",-0.770991802215576,-27.8310060501099,1
"449","Byrd Ficklin","Utah","DR",6.170325756073,31.6635847091675,4
"450","Byrd Ficklin","Utah","MC",-0.170563459396362,-71.5428054332733,1
"451","Byrd Ficklin","Utah","ML",0.945270657539368,34.7036242485046,1
"452","Byrd Ficklin","Utah","MR",-0.710555016994476,-14.7796005010605,2
"453","Byrd Ficklin","Utah","SC",-0.316959381103516,-48.1173306703568,1
"454","Byrd Ficklin","Utah","SL",-1.83359754085541,-65.4927670955658,2
"455","Byrd Ficklin","Utah","SR",1.09156799316406,-28.6653757095337,2
"456","Byrum Brown","Auburn","BC",-0.613333582878113,10.2019011974335,1
"457","Byrum Brown","Auburn","BL",4.55594223737717,14.2370334693364,7
"458","Byrum Brown","Auburn","BR",-5.8832483291626,-19.912271052599,10
"459","Byrum Brown","Auburn","DC",1.96473622322083,40.8498227596283,1
"460","Byrum Brown","Auburn","DL",12.581856071949,34.142455086112,6
"461","Byrum Brown","Auburn","DR",-3.16452717781067,-38.0426090955734,5
"462","Byrum Brown","Auburn","MC",9.57374858856201,11.9617495271895,9
"463","Byrum Brown","Auburn","ML",0.149325251579285,-5.18269166350365,4
"464","Byrum Brown","Auburn","MR",6.30613851547241,-1.12752926846345,12
"465","Byrum Brown","Auburn","SC",3.7367350757122,11.7243647575378,11
"466","Byrum Brown","Auburn","SL",4.08000200986862,3.6040094991525,12
"467","Byrum Brown","Auburn","SR",6.65784180164337,9.17201391421258,16
"468","CJ Bailey","NC State","BC",4.30534267425537,15.0250494480133,3
"469","CJ Bailey","NC State","BL",-2.69682168960571,25.7689595222473,1
"470","CJ Bailey","NC State","BR",4.10641154646873,13.4365311690739,7
"471","CJ Bailey","NC State","DC",4.60936880111694,47.8950381278992,1
"472","CJ Bailey","NC State","DL",5.30586460232735,-0.396646857261658,5
"473","CJ Bailey","NC State","DR",-2.16907840967178,-35.4386329650879,4
"474","CJ Bailey","NC State","MC",-2.77551501989365,-64.2754117647807,3
"475","CJ Bailey","NC State","ML",-0.379825592041016,-0.411026477813721,5
"476","CJ Bailey","NC State","MR",10.659775197506,-3.18433612585068,15
"477","CJ Bailey","NC State","SC",1.80319520831108,4.81414411749159,7
"478","CJ Bailey","NC State","SL",3.79149546474218,9.67247386773427,12
"479","CJ Bailey","NC State","SR",5.5396072268486,17.7891999483109,12
"480","CJ Carr","Notre Dame","BC",-1.53049921989441,12.0168685913086,1
"481","CJ Carr","Notre Dame","BL",1.94207000732422,11.6658091545105,1
"482","CJ Carr","Notre Dame","BR",-3.88355951011181,-17.0614355140262,9
"483","CJ Carr","Notre Dame","DC",5.83726888895035,8.5797111193339,3
"484","CJ Carr","Notre Dame","DL",7.21541774272919,17.3152672392981,7
"485","CJ Carr","Notre Dame","DR",5.15868616104126,6.13763108849525,4
"486","CJ Carr","Notre Dame","MC",2.49179637432098,32.2498232126236,2
"487","CJ Carr","Notre Dame","ML",2.02083957195282,5.94002405802409,3
"488","CJ Carr","Notre Dame","MR",1.81162023544312,-12.819230556488,4
"489","CJ Carr","Notre Dame","SC",3.54265570640564,15.3201035477898,11
"490","CJ Carr","Notre Dame","SL",9.51337373256683,13.2294829106993,18
"491","CJ Carr","Notre Dame","SR",5.95141959190369,10.3930497169495,10
"492","Caden Creel","Jacksonville State","BC",3.40289497375488,13.4426772594452,6
"493","Caden Creel","Jacksonville State","BL",1.14695376157761,0.082855958205003,13
"494","Caden Creel","Jacksonville State","BR",3.25752204656601,12.7289373141069,13
"495","Caden Creel","Jacksonville State","DC",2.10137903690338,-0.357693433761597,2
"496","Caden Creel","Jacksonville State","DL",1.49539119005203,3.72101236134768,6
"497","Caden Creel","Jacksonville State","DR",6.61355817317963,11.5959078073502,6
"498","Caden Creel","Jacksonville State","MC",10.695475935936,20.9145754575729,8
"499","Caden Creel","Jacksonville State","ML",3.49292254447937,-12.7735261406217,7
"500","Caden Creel","Jacksonville State","MR",9.79969191551208,25.1960679888725,7
"501","Caden Creel","Jacksonville State","SC",-2.71700213849545,-21.9818229476611,12
"502","Caden Creel","Jacksonville State","SL",0.632480621337891,1.50500961712428,7
"503","Caden Creel","Jacksonville State","SR",-1.73071074485779,-23.1585465371609,8
"504","Caden Knighten","Baylor","SC",-0.233521223068237,20.6934213638306,1
"505","Caden Pinnick","Washington State","BC",-2.22352600097656,-31.9986701011658,2
"506","Caden Pinnick","Washington State","BL",-1.45611184835434,11.7478609085083,5
"507","Caden Pinnick","Washington State","BR",-3.45236712694168,-8.57596062123775,10
"508","Caden Pinnick","Washington State","DL",-1.40314713120461,-30.4348026712735,3
"509","Caden Pinnick","Washington State","DR",-0.0713868141174316,-15.6843855977058,4
"510","Caden Pinnick","Washington State","MC",5.09625056385994,16.1725199222565,5
"511","Caden Pinnick","Washington State","ML",5.23526298999786,40.0444428126017,3
"512","Caden Pinnick","Washington State","MR",10.0913723409176,16.2948350111643,9
"513","Caden Pinnick","Washington State","SC",0.296738088130951,-6.95181091626485,3
"514","Caden Pinnick","Washington State","SL",-5.07653856277466,-20.8500549942255,10
"515","Caden Pinnick","Washington State","SR",5.6020103096962,16.2451057136059,10
"516","Caden Veltkamp","Florida Atlantic","BC",-0.850807547569275,-31.8171203136444,2
"517","Caden Veltkamp","Florida Atlantic","BL",1.51988399028778,13.4232001172172,18
"518","Caden Veltkamp","Florida Atlantic","BR",-2.78552785515785,5.25093370427688,12
"519","Caden Veltkamp","Florida Atlantic","DC",10.0788991451263,16.145732998848,6
"520","Caden Veltkamp","Florida Atlantic","DL",0.311157584190369,-3.77062956492106,3
"521","Caden Veltkamp","Florida Atlantic","DR",12.4550888538361,47.2583209474881,6
"522","Caden Veltkamp","Florida Atlantic","MC",2.72244501113892,14.8151099681854,9
"523","Caden Veltkamp","Florida Atlantic","ML",6.79172825813293,17.2104832405845,6
"524","Caden Veltkamp","Florida Atlantic","MR",-3.09261712431908,-26.5168726444244,5
"525","Caden Veltkamp","Florida Atlantic","SC",-2.19731321930885,-11.1766964197159,6
"526","Caden Veltkamp","Florida Atlantic","SL",1.29034218192101,5.53489658981562,20
"527","Caden Veltkamp","Florida Atlantic","SR",8.69395530223846,10.7623211418589,24
"528","Cale Hellums","Army","BL",-0.772608995437622,11.0283076763153,1
"529","Cale Hellums","Army","DC",-2.30149209499359,-45.4267024993896,3
"530","Cale Hellums","Army","DL",1.54177665710449,51.3125389814377,1
"531","Cale Hellums","Army","DR",3.00297427177429,59.0033799409866,1
"532","Cale Hellums","Army","MC",0.625478506088257,29.4268190860748,1
"533","Cale Hellums","Army","ML",-0.882496118545532,-67.170661687851,1
"534","Cale Hellums","Army","MR",-0.303793668746948,17.5554761663079,2
"535","Cale Hellums","Army","SL",-0.13562798500061,16.2169066568216,3
"536","Cale Hellums","Army","SR",-0.0629037618637085,32.2176337242126,2
"537","Cale Hellums","Army",NA,0.961122512817383,26.5852808952332,1
"538","Caleb Heavner","Miami (OH)","BR",0.245730638504028,18.5391992330551,2
"539","Caleb Heavner","Miami (OH)","SC",0.845665454864502,30.1462888717651,1
"540","Caleb Heavner","Miami (OH)","SR",-0.239162713289261,-23.740416765213,2
"541","Cam Fancher","Michigan State","BL",0.0211300849914551,28.9838850498199,1
"542","Cam Fancher","Michigan State","BR",-0.217995166778564,17.3963576555252,2
"543","Cam Fancher","Michigan State","ML",-0.483485817909241,7.417710373799,3
"544","Cam Fancher","Michigan State","SL",0.256245613098145,34.0050578117371,1
"545","Cam Fancher","Michigan State","SR",0.294559001922607,26.1602163314819,1
"546","Camden Coleman","James Madison","BC",-0.0655015707015991,9.49885845184326,1
"547","Camden Coleman","James Madison","BL",-2.06775069236755,-35.9940081834793,2
"548","Camden Coleman","James Madison","BR",5.72976422309875,15.5456513166428,8
"549","Camden Coleman","James Madison","DC",-0.534562826156616,-37.8834217786789,1
"550","Camden Coleman","James Madison","DL",5.29312801361084,62.8761366009712,2
"551","Camden Coleman","James Madison","DR",-0.524057865142822,-52.6318252086639,1
"552","Camden Coleman","James Madison","MC",-2.87104904651642,-34.8282331600785,4
"553","Camden Coleman","James Madison","ML",3.71982145309448,29.878568649292,4
"554","Camden Coleman","James Madison","MR",9.36097288131714,23.3217946120671,7
"555","Camden Coleman","James Madison","SC",-0.841235041618347,-19.9669435620308,4
"556","Camden Coleman","James Madison","SL",-3.80813956260681,-15.2850993722677,10
"557","Camden Coleman","James Madison","SR",5.08819079399109,4.35234606266022,10
"558","Cameran Brown","Georgia State","BC",-1.29855811595917,23.3459740877151,2
"559","Cameran Brown","Georgia State","BL",2.61632472276688,12.4515785111321,9
"560","Cameran Brown","Georgia State","BR",0.885061860084534,-11.5421384572983,4
"561","Cameran Brown","Georgia State","DC",-0.509923696517944,-40.4872238636017,1
"562","Cameran Brown","Georgia State","DL",1.25196427106857,3.14389144380887,3
"563","Cameran Brown","Georgia State","DR",1.8616064786911,0.0724347929159815,3
"564","Cameran Brown","Georgia State","MC",6.28299880027771,14.5036685466766,5
"565","Cameran Brown","Georgia State","ML",9.20990407466888,29.9408616125584,5
"566","Cameran Brown","Georgia State","MR",6.96207708120346,15.4281597998407,9
"567","Cameran Brown","Georgia State","SC",4.87734413146973,-1.22556303228651,14
"568","Cameran Brown","Georgia State","SL",10.0978755354881,7.4805321601721,13
"569","Cameran Brown","Georgia State","SR",3.91245228052139,-17.7423597779125,16
"570","Cardell Williams","Maryland","BR",-0.206555187702179,10.9876096248627,1
"571","Cardell Williams","Maryland","MR",1.59746289253235,36.3053441047668,2
"572","Cardell Williams","Maryland","SL",0.385166645050049,24.5291471481323,1
"573","Cardell Williams","Maryland","SR",-0.71243953704834,-65.9009635448456,1
"574","Carlos Del Rio-Wilson","Marshall","BL",-4.02808105945587,8.81215905149778,6
"575","Carlos Del Rio-Wilson","Marshall","BR",-2.7930311858654,7.04933870583773,12
"576","Carlos Del Rio-Wilson","Marshall","DC",-0.990099251270294,-39.5463347434998,1
"577","Carlos Del Rio-Wilson","Marshall","DL",0.855412006378174,-4.42519709467888,1
"578","Carlos Del Rio-Wilson","Marshall","DR",2.07077860832214,25.9334363043308,2
"579","Carlos Del Rio-Wilson","Marshall","MC",9.83214497566223,13.4768635034561,4
"580","Carlos Del Rio-Wilson","Marshall","ML",-2.12720477581024,3.88004084428151,3
"581","Carlos Del Rio-Wilson","Marshall","MR",-1.72668468952179,-23.4770753979683,5
"582","Carlos Del Rio-Wilson","Marshall","SC",1.83496469259262,34.8128290474415,5
"583","Carlos Del Rio-Wilson","Marshall","SL",-0.495753884315491,18.4230301115248,9
"584","Carlos Del Rio-Wilson","Marshall","SR",8.85843843221664,13.6465897411108,10
"585","Carson Conklin","Sacramento State","BL",-2.24911260604858,8.24708081781864,4
